gds,png,gds_bytes,png_bytes,width,height,status,error
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_014/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_014__final__gds__tt_um_flowguard_stress.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_014/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_014__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_014/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_014__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1293230,46542,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_016/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_016__final__gds__tt_um_flowguard_stress.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_016/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_016__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_016/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_016__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1293230,46542,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_017/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_017__final__gds__tt_um_flowguard_stress.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_017/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_017__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_017/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_017__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1299506,46285,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_021/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_021__final__gds__tt_um_flowguard_stress.gds.png,2208790,44529,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_021/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_021__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2208790,44529,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_021/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_021__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1328324,46338,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_022/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_022__final__gds__tt_um_flowguard_stress.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_022/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_022__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_022/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_022__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1322690,46584,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_026/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_026__final__gds__tt_um_flowguard_stress.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_026/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_026__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_026/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_026__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1299506,46285,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_027/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_027__final__gds__tt_um_flowguard_stress.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_027/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_027__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_027/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_027__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1304198,45906,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_031/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_031__final__gds__tt_um_flowguard_stress.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_031/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_031__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_031/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_031__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1293230,46542,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_039/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_039__final__gds__tt_um_flowguard_stress.gds.png,2208790,44529,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_039/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_039__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2208790,44529,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_039/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_039__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1328324,46338,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_046/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_046__final__gds__tt_um_flowguard_stress.gds.png,2176858,44664,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_046/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_046__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2176858,44664,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_046/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_046__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1302266,46061,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_051/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_051__final__gds__tt_um_flowguard_stress.gds.png,2204142,45185,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_051/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_051__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2204142,45185,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_051/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_051__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1324608,46993,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_052/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_052__final__gds__tt_um_flowguard_stress.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_052/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_052__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_052/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_052__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1299506,46285,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_056/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_056__final__gds__tt_um_flowguard_stress.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_056/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_056__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_056/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_056__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1304198,45906,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_057/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_057__final__gds__tt_um_flowguard_stress.gds.png,2283776,44641,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_057/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_057__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2283776,44641,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_057/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_057__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1385500,46454,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_064/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_064__final__gds__tt_um_flowguard_stress.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_064/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_064__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_064/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_064__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1322690,46584,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_069/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_069__final__gds__tt_um_flowguard_stress.gds.png,2176858,44664,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_069/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_069__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2176858,44664,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-vanilla_bo-v1/runs/trial_primary-vanilla_bo-cand_069/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-vanilla_bo-v1__runs__trial_primary-vanilla_bo-cand_069__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1302266,46061,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/quarantine/orphan_r1_tool_cleanup/57-magic-streamout/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__quarantine__orphan_r1_tool_cleanup__57-magic-streamout__tt_um_flowguard_stress.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/quarantine/orphan_r1_tool_cleanup/57-magic-streamout/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__quarantine__orphan_r1_tool_cleanup__57-magic-streamout__tt_um_flowguard_stress.magic.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/quarantine/orphan_r1_tool_cleanup/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__quarantine__orphan_r1_tool_cleanup__final__gds__tt_um_flowguard_stress.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/quarantine/orphan_r1_tool_cleanup/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__quarantine__orphan_r1_tool_cleanup__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/quarantine/orphan_r1_tool_cleanup/58-klayout-streamout/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__quarantine__orphan_r1_tool_cleanup__58-klayout-streamout__tt_um_flowguard_stress.klayout.gds.png,1304198,45906,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/quarantine/orphan_r1_tool_cleanup/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__quarantine__orphan_r1_tool_cleanup__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1304198,45906,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/runs/trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r1/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__runs__trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r1__final__gds__tt_um_flowguard_stress.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/runs/trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r1/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__runs__trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r1__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/runs/trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r1/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__runs__trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r1__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1304198,45906,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/runs/trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r2/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__runs__trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r2__final__gds__tt_um_flowguard_stress.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/runs/trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r2/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__runs__trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r2__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/runs/trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r2/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__runs__trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r2__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1304198,45906,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/runs/trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r3/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__runs__trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r3__final__gds__tt_um_flowguard_stress.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/runs/trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r3/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__runs__trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r3__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/repeat_15p8_med_v1/runs/trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r3/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__repeat_15p8_med_v1__runs__trial_clock15p8-u30-d38-p0-g0p05-sAREA_0-r3__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1304198,45906,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/validate_winners_v1/runs/trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38/57-magic-streamout/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__validate_winners_v1__runs__trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38__57-magic-streamout__tt_um_flowguard_stress.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/validate_winners_v1/runs/trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38/57-magic-streamout/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__validate_winners_v1__runs__trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38__57-magic-streamout__tt_um_flowguard_stress.magic.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/validate_winners_v1/runs/trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__validate_winners_v1__runs__trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38__final__gds__tt_um_flowguard_stress.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/validate_winners_v1/runs/trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__validate_winners_v1__runs__trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/validate_winners_v1/runs/trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38/58-klayout-streamout/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__validate_winners_v1__runs__trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38__58-klayout-streamout__tt_um_flowguard_stress.klayout.gds.png,1293230,46542,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/validate_winners_v1/runs/trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__validate_winners_v1__runs__trial_clock15p8-u30-d38-p0-g0p2-sAREA_0-d38__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1293230,46542,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/validate_winners_v1/runs/trial_clock15p8-u30-d45-p0-g0p2-sAREA_0-d45/57-magic-streamout/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__validate_winners_v1__runs__trial_clock15p8-u30-d45-p0-g0p2-sAREA_0-d45__57-magic-streamout__tt_um_flowguard_stress.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/validate_winners_v1/runs/trial_clock15p8-u30-d45-p0-g0p2-sAREA_0-d45/57-magic-streamout/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__validate_winners_v1__runs__trial_clock15p8-u30-d45-p0-g0p2-sAREA_0-d45__57-magic-streamout__tt_um_flowguard_stress.magic.gds.png,2173556,45177,1000,312,success,
