seed,cohort,method,call,best_feasible_qor,best_qor_is_inf,cum_failed_eda_runtime_s,cum_total_eda_runtime_s,cum_optimizer_overhead_s
139,extension,ei_only_ablation,12,-0.093068237,false,7146.189,9146.547,0.0264
139,extension,ei_only_ablation,13,-0.093068237,false,7727.287,9727.645,0.0335
139,extension,ei_only_ablation,14,-0.093068237,false,8312.246,10312.604,0.0433
139,extension,ei_only_ablation,15,-0.093068237,false,9657.441,11657.799,0.0505
139,extension,ei_only_ablation,16,-0.093068237,false,10235.453,12235.811,0.0602
139,extension,ei_only_ablation,17,-0.093068237,false,10991.420,12991.779,0.0672
139,extension,ei_only_ablation,18,-0.093068237,false,11492.406,13492.764,0.0764
139,extension,ei_only_ablation,19,-0.093068237,false,12251.701,14252.059,0.0846
139,extension,ei_only_ablation,20,-0.093068237,false,12752.303,14752.661,0.0937
139,extension,ei_only_ablation,21,-0.093068237,false,13449.975,15450.333,0.1011
139,extension,ei_only_ablation,22,-0.093068237,false,14099.880,16100.238,0.1111
139,extension,ei_only_ablation,23,-0.093068237,false,14606.635,16606.993,0.1183
139,extension,ei_only_ablation,24,-0.093068237,false,15366.291,17366.649,0.1286
149,extension,vanilla_bo_penalty,1,,true,722.928,722.928,0.0000
149,extension,vanilla_bo_penalty,2,,true,1241.973,1241.973,0.0000
149,extension,vanilla_bo_penalty,3,-0.093068237,false,1241.973,1849.774,0.0000
149,extension,vanilla_bo_penalty,4,-0.093068237,false,1826.932,2434.733,0.0000
149,extension,vanilla_bo_penalty,5,-0.093068237,false,2476.837,3084.637,0.0000
149,extension,vanilla_bo_penalty,6,-0.093068237,false,3057.934,3665.735,0.0000
149,extension,vanilla_bo_penalty,7,-0.093068237,false,3558.536,4166.337,0.0000
149,extension,vanilla_bo_penalty,8,-0.093068237,false,4315.396,4923.197,0.0000
149,extension,vanilla_bo_penalty,9,-0.093068237,false,4315.396,5527.372,0.0062
149,extension,vanilla_bo_penalty,10,-0.093068237,false,4962.207,6174.183,0.0182
149,extension,vanilla_bo_penalty,11,-0.093068237,false,4962.207,6786.057,0.0255
149,extension,vanilla_bo_penalty,12,-0.093068237,false,6307.403,8131.253,0.0337
149,extension,vanilla_bo_penalty,13,-0.093068237,false,7645.544,9469.395,0.0400
149,extension,vanilla_bo_penalty,14,-0.093068237,false,8160.693,9984.543,0.0488
149,extension,vanilla_bo_penalty,15,-0.093068237,false,8160.693,10773.173,0.0561
149,extension,vanilla_bo_penalty,16,-0.093068237,false,8160.693,11556.210,0.0658
149,extension,vanilla_bo_penalty,17,-0.093068237,false,8160.693,12344.592,0.0730
149,extension,vanilla_bo_penalty,18,-0.093068237,false,8791.798,12975.698,0.0826
149,extension,vanilla_bo_penalty,19,-0.093068237,false,9551.454,13735.353,0.0898
149,extension,vanilla_bo_penalty,20,-0.093068237,false,10084.103,14268.002,0.0990
149,extension,vanilla_bo_penalty,21,-0.093068237,false,10781.776,14965.675,0.1062
149,extension,vanilla_bo_penalty,22,-0.093068237,false,11537.743,15721.642,0.1155
149,extension,vanilla_bo_penalty,23,-0.093068237,false,12038.728,16222.628,0.1231
149,extension,vanilla_bo_penalty,24,-0.093068237,false,12740.888,16924.787,0.1325
149,extension,flowguard_calibrated,1,,true,722.928,722.928,0.0000
149,extension,flowguard_calibrated,2,,true,1241.973,1241.973,0.0000
149,extension,flowguard_calibrated,3,-0.093068237,false,1241.973,1849.774,0.0000
149,extension,flowguard_calibrated,4,-0.093068237,false,1826.932,2434.733,0.0000
149,extension,flowguard_calibrated,5,-0.093068237,false,2476.837,3084.637,0.0000
149,extension,flowguard_calibrated,6,-0.093068237,false,3057.934,3665.735,0.0000
149,extension,flowguard_calibrated,7,-0.093068237,false,3558.536,4166.337,0.0000
149,extension,flowguard_calibrated,8,-0.093068237,false,4315.396,4923.197,0.0000
149,extension,flowguard_calibrated,9,-0.093068237,false,4962.207,5570.008,0.0607
149,extension,flowguard_calibrated,10,-0.093068237,false,4962.207,6358.390,0.1215
149,extension,flowguard_calibrated,11,-0.093068237,false,5664.367,7060.550,0.1907
149,extension,flowguard_calibrated,12,-0.093068237,false,6246.330,7642.513,0.2682
149,extension,flowguard_calibrated,13,-0.093068237,false,6246.330,8246.688,0.3990
149,extension,flowguard_calibrated,14,-0.093068237,false,7583.629,9583.988,0.6104
149,extension,flowguard_calibrated,15,-0.093068237,false,8161.641,10161.999,0.8174
149,extension,flowguard_calibrated,16,-0.093068237,false,9499.783,11500.141,1.0421
149,extension,flowguard_calibrated,17,-0.093068237,false,10844.978,12845.336,1.2983
149,extension,flowguard_calibrated,18,-0.093068237,false,10844.978,13457.211,1.5029
149,extension,flowguard_calibrated,19,-0.093068237,false,11345.964,13958.197,1.7211
149,extension,flowguard_calibrated,20,-0.093068237,false,12105.258,14717.491,1.9284
149,extension,flowguard_calibrated,21,-0.093068237,false,12612.014,15224.247,2.1520
149,extension,flowguard_calibrated,22,-0.093068237,false,13367.981,15980.214,2.3644
149,extension,flowguard_calibrated,23,-0.093068237,false,14127.637,16739.870,2.5947
149,extension,flowguard_calibrated,24,-0.093068237,false,14883.275,17495.509,2.8329
149,extension,ei_only_ablation,1,,true,722.928,722.928,0.0000
149,extension,ei_only_ablation,2,,true,1241.973,1241.973,0.0000
149,extension,ei_only_ablation,3,-0.093068237,false,1241.973,1849.774,0.0000
149,extension,ei_only_ablation,4,-0.093068237,false,1826.932,2434.733,0.0000
149,extension,ei_only_ablation,5,-0.093068237,false,2476.837,3084.637,0.0000
149,extension,ei_only_ablation,6,-0.093068237,false,3057.934,3665.735,0.0000
149,extension,ei_only_ablation,7,-0.093068237,false,3558.536,4166.337,0.0000
149,extension,ei_only_ablation,8,-0.093068237,false,4315.396,4923.197,0.0000
149,extension,ei_only_ablation,9,-0.093068237,false,4962.207,5570.008,0.0020
149,extension,ei_only_ablation,10,-0.093068237,false,4962.207,6358.390,0.0038
149,extension,ei_only_ablation,11,-0.093068237,false,4962.207,6962.565,0.0204
149,extension,ei_only_ablation,12,-0.093068237,false,6299.507,8299.865,0.0307
149,extension,ei_only_ablation,13,-0.093068237,false,7637.648,9638.007,0.0398
149,extension,ei_only_ablation,14,-0.093068237,false,8982.844,10983.202,0.0483
149,extension,ei_only_ablation,15,-0.093068237,false,9560.855,11561.214,0.0589
149,extension,ei_only_ablation,16,-0.093068237,false,10316.823,12317.181,0.0677
149,extension,ei_only_ablation,17,-0.093068237,false,10817.808,12818.167,0.0805
149,extension,ei_only_ablation,18,-0.093068237,false,11357.572,13357.930,0.0916
149,extension,ei_only_ablation,19,-0.093068237,false,12116.867,14117.225,0.0998
149,extension,ei_only_ablation,20,-0.093068237,false,12814.539,14814.897,0.1113
149,extension,ei_only_ablation,21,-0.093068237,false,13321.294,15321.652,0.1463
149,extension,ei_only_ablation,22,-0.093068237,false,14080.950,16081.308,0.1538
149,extension,ei_only_ablation,23,-0.093068237,false,14596.099,16596.457,0.1629
149,extension,ei_only_ablation,24,-0.093068237,false,14596.099,17208.332,0.1700
