seed,method,call,best_feasible_qor,cum_failed_eda_runtime_s,cum_total_eda_runtime_s,cum_optimizer_overhead_s
137,ei_only_ablation,8,-0.093068237,5597.119,6201.294,0.0000
137,ei_only_ablation,9,-0.093068237,6243.930,6848.105,0.0020
137,ei_only_ablation,10,-0.093068237,6243.930,7636.488,0.0039
137,ei_only_ablation,11,-0.093068237,6243.930,8248.363,0.0163
137,ei_only_ablation,12,-0.093068237,6821.942,8826.374,0.0244
137,ei_only_ablation,13,-0.093068237,7403.040,9407.472,0.0318
137,ei_only_ablation,14,-0.093068237,8740.339,10744.771,0.0391
137,ei_only_ablation,15,-0.093068237,9325.298,11329.730,0.0462
137,ei_only_ablation,16,-0.093068237,9826.283,11830.716,0.0580
137,ei_only_ablation,17,-0.093068237,10582.251,12586.683,0.0676
137,ei_only_ablation,18,-0.093068237,11122.014,13126.447,0.0765
137,ei_only_ablation,19,-0.093068237,11878.874,13883.306,0.0873
137,ei_only_ablation,20,-0.093068237,12576.546,14580.978,0.0973
137,ei_only_ablation,21,-0.093068237,13077.148,15081.580,0.1082
137,ei_only_ablation,22,-0.093068237,13836.443,15840.875,0.1160
137,ei_only_ablation,23,-0.093068237,14596.099,16600.531,0.1242
137,ei_only_ablation,24,-0.093068237,15131.152,17135.584,0.1314
139,vanilla_bo_penalty,1,,517.683,517.683,0.0000
139,vanilla_bo_penalty,2,,1854.982,1854.982,0.0000
139,vanilla_bo_penalty,3,,2394.746,2394.746,0.0000
139,vanilla_bo_penalty,4,,3066.775,3066.775,0.0000
139,vanilla_bo_penalty,5,,3822.413,3822.413,0.0000
139,vanilla_bo_penalty,6,,4579.273,4579.273,0.0000
139,vanilla_bo_penalty,7,-0.093068237,4579.273,5187.074,0.0000
139,vanilla_bo_penalty,8,-0.093068237,5161.236,5769.037,0.0000
139,vanilla_bo_penalty,9,-0.093068237,5161.236,6373.212,0.0088
139,vanilla_bo_penalty,10,-0.093068237,5161.236,6985.087,0.0166
139,vanilla_bo_penalty,11,-0.093068237,5863.396,7687.246,0.0272
139,vanilla_bo_penalty,12,-0.093068237,5863.396,8475.876,0.0343
139,vanilla_bo_penalty,13,-0.093068237,5863.396,9258.912,0.0420
139,vanilla_bo_penalty,14,-0.093068237,6370.151,9765.667,0.0482
139,vanilla_bo_penalty,15,-0.093068237,6949.848,10345.364,0.0560
139,vanilla_bo_penalty,16,-0.093068237,7647.520,11043.036,0.0623
139,vanilla_bo_penalty,17,-0.093068237,8985.662,12381.178,0.0685
139,vanilla_bo_penalty,18,-0.093068237,10330.857,13726.373,0.0752
139,vanilla_bo_penalty,19,-0.093068237,11090.152,14485.668,0.0824
139,vanilla_bo_penalty,20,-0.093068237,11090.152,15274.051,0.0920
139,vanilla_bo_penalty,21,-0.093068237,11591.137,15775.036,0.0987
139,vanilla_bo_penalty,22,-0.093068237,12241.042,16424.941,0.1080
139,vanilla_bo_penalty,23,-0.093068237,12887.853,17071.752,0.1153
139,vanilla_bo_penalty,24,-0.093068237,13647.509,17831.408,0.1249
139,flowguard_calibrated,1,,517.683,517.683,0.0000
139,flowguard_calibrated,2,,1854.982,1854.982,0.0000
139,flowguard_calibrated,3,,2394.746,2394.746,0.0000
139,flowguard_calibrated,4,,3066.775,3066.775,0.0000
139,flowguard_calibrated,5,,3822.413,3822.413,0.0000
139,flowguard_calibrated,6,,4579.273,4579.273,0.0000
139,flowguard_calibrated,7,-0.093068237,4579.273,5187.074,0.0000
139,flowguard_calibrated,8,-0.093068237,5161.236,5769.037,0.0000
139,flowguard_calibrated,9,-0.093068237,5808.047,6415.848,0.0600
139,flowguard_calibrated,10,-0.093068237,5808.047,7204.231,0.1197
139,flowguard_calibrated,11,-0.093068237,6510.207,7906.390,0.1924
139,flowguard_calibrated,12,-0.093068237,6510.207,8510.565,0.2672
139,flowguard_calibrated,13,-0.093068237,7091.305,9091.663,0.4758
139,flowguard_calibrated,14,-0.093068237,8429.446,10429.804,0.6781
139,flowguard_calibrated,15,-0.093068237,9014.405,11014.763,0.8798
139,flowguard_calibrated,16,-0.093068237,9592.417,11592.775,1.0816
139,flowguard_calibrated,17,-0.093068237,9592.417,12204.650,1.2866
139,flowguard_calibrated,18,-0.093068237,10937.612,13549.845,1.4929
139,flowguard_calibrated,19,-0.093068237,11697.268,14309.501,1.6982
139,flowguard_calibrated,20,-0.093068237,12204.023,14816.256,1.9089
139,flowguard_calibrated,21,-0.093068237,12704.625,15316.858,2.1390
139,flowguard_calibrated,22,-0.093068237,13460.593,16072.826,2.3487
139,flowguard_calibrated,23,-0.093068237,13961.578,16573.811,2.5613
139,flowguard_calibrated,24,-0.093068237,14720.873,17333.106,2.7690
139,ei_only_ablation,1,,517.683,517.683,0.0000
139,ei_only_ablation,2,,1854.982,1854.982,0.0000
139,ei_only_ablation,3,,2394.746,2394.746,0.0000
139,ei_only_ablation,4,,3066.775,3066.775,0.0000
139,ei_only_ablation,5,,3822.413,3822.413,0.0000
139,ei_only_ablation,6,,4579.273,4579.273,0.0000
139,ei_only_ablation,7,-0.093068237,4579.273,5187.074,0.0000
139,ei_only_ablation,8,-0.093068237,5161.236,5769.037,0.0000
139,ei_only_ablation,9,-0.093068237,5808.047,6415.848,0.0020
139,ei_only_ablation,10,-0.093068237,5808.047,7204.231,0.0049
139,ei_only_ablation,11,-0.093068237,5808.047,7808.406,0.0165
139,ei_only_ablation,12,-0.093068237,7146.189,9146.547,0.0264
139,ei_only_ablation,13,-0.093068237,7727.287,9727.645,0.0335
139,ei_only_ablation,14,-0.093068237,8312.246,10312.604,0.0433
139,ei_only_ablation,15,-0.093068237,9657.441,11657.799,0.0505
139,ei_only_ablation,16,-0.093068237,10235.453,12235.811,0.0602
139,ei_only_ablation,17,-0.093068237,10991.420,12991.779,0.0672
139,ei_only_ablation,18,-0.093068237,11492.406,13492.764,0.0764
139,ei_only_ablation,19,-0.093068237,12251.701,14252.059,0.0846
139,ei_only_ablation,20,-0.093068237,12752.303,14752.661,0.0937
139,ei_only_ablation,21,-0.093068237,13449.975,15450.333,0.1011
139,ei_only_ablation,22,-0.093068237,14099.880,16100.238,0.1111
139,ei_only_ablation,23,-0.093068237,14606.635,16606.993,0.1183
139,ei_only_ablation,24,-0.093068237,15366.291,17366.649,0.1286
149,vanilla_bo_penalty,1,,722.928,722.928,0.0000
149,vanilla_bo_penalty,2,,1241.973,1241.973,0.0000
149,vanilla_bo_penalty,3,-0.093068237,1241.973,1849.774,0.0000
149,vanilla_bo_penalty,4,-0.093068237,1826.932,2434.733,0.0000
149,vanilla_bo_penalty,5,-0.093068237,2476.837,3084.637,0.0000
149,vanilla_bo_penalty,6,-0.093068237,3057.934,3665.735,0.0000
149,vanilla_bo_penalty,7,-0.093068237,3558.536,4166.337,0.0000
149,vanilla_bo_penalty,8,-0.093068237,4315.396,4923.197,0.0000
149,vanilla_bo_penalty,9,-0.093068237,4315.396,5527.372,0.0062
149,vanilla_bo_penalty,10,-0.093068237,4962.207,6174.183,0.0182
149,vanilla_bo_penalty,11,-0.093068237,4962.207,6786.057,0.0255
149,vanilla_bo_penalty,12,-0.093068237,6307.403,8131.253,0.0337
149,vanilla_bo_penalty,13,-0.093068237,7645.544,9469.395,0.0400
149,vanilla_bo_penalty,14,-0.093068237,8160.693,9984.543,0.0488
149,vanilla_bo_penalty,15,-0.093068237,8160.693,10773.173,0.0561
149,vanilla_bo_penalty,16,-0.093068237,8160.693,11556.210,0.0658
149,vanilla_bo_penalty,17,-0.093068237,8160.693,12344.592,0.0730
149,vanilla_bo_penalty,18,-0.093068237,8791.798,12975.698,0.0826
149,vanilla_bo_penalty,19,-0.093068237,9551.454,13735.353,0.0898
149,vanilla_bo_penalty,20,-0.093068237,10084.103,14268.002,0.0990
149,vanilla_bo_penalty,21,-0.093068237,10781.776,14965.675,0.1062
149,vanilla_bo_penalty,22,-0.093068237,11537.743,15721.642,0.1155
149,vanilla_bo_penalty,23,-0.093068237,12038.728,16222.628,0.1231
149,vanilla_bo_penalty,24,-0.093068237,12740.888,16924.787,0.1325
149,flowguard_calibrated,1,,722.928,722.928,0.0000
149,flowguard_calibrated,2,,1241.973,1241.973,0.0000
149,flowguard_calibrated,3,-0.093068237,1241.973,1849.774,0.0000
149,flowguard_calibrated,4,-0.093068237,1826.932,2434.733,0.0000
149,flowguard_calibrated,5,-0.093068237,2476.837,3084.637,0.0000
149,flowguard_calibrated,6,-0.093068237,3057.934,3665.735,0.0000
149,flowguard_calibrated,7,-0.093068237,3558.536,4166.337,0.0000
149,flowguard_calibrated,8,-0.093068237,4315.396,4923.197,0.0000
149,flowguard_calibrated,9,-0.093068237,4962.207,5570.008,0.0607
149,flowguard_calibrated,10,-0.093068237,4962.207,6358.390,0.1215
149,flowguard_calibrated,11,-0.093068237,5664.367,7060.550,0.1907
149,flowguard_calibrated,12,-0.093068237,6246.330,7642.513,0.2682
149,flowguard_calibrated,13,-0.093068237,6246.330,8246.688,0.3990
149,flowguard_calibrated,14,-0.093068237,7583.629,9583.988,0.6104
149,flowguard_calibrated,15,-0.093068237,8161.641,10161.999,0.8174
149,flowguard_calibrated,16,-0.093068237,9499.783,11500.141,1.0421
149,flowguard_calibrated,17,-0.093068237,10844.978,12845.336,1.2983
149,flowguard_calibrated,18,-0.093068237,10844.978,13457.211,1.5029
149,flowguard_calibrated,19,-0.093068237,11345.964,13958.197,1.7211
149,flowguard_calibrated,20,-0.093068237,12105.258,14717.491,1.9284
149,flowguard_calibrated,21,-0.093068237,12612.014,15224.247,2.1520
149,flowguard_calibrated,22,-0.093068237,13367.981,15980.214,2.3644
149,flowguard_calibrated,23,-0.093068237,14127.637,16739.870,2.5947
149,flowguard_calibrated,24,-0.093068237,14883.275,17495.509,2.8329
149,ei_only_ablation,1,,722.928,722.928,0.0000
149,ei_only_ablation,2,,1241.973,1241.973,0.0000
149,ei_only_ablation,3,-0.093068237,1241.973,1849.774,0.0000
149,ei_only_ablation,4,-0.093068237,1826.932,2434.733,0.0000
149,ei_only_ablation,5,-0.093068237,2476.837,3084.637,0.0000
149,ei_only_ablation,6,-0.093068237,3057.934,3665.735,0.0000
149,ei_only_ablation,7,-0.093068237,3558.536,4166.337,0.0000
149,ei_only_ablation,8,-0.093068237,4315.396,4923.197,0.0000
149,ei_only_ablation,9,-0.093068237,4962.207,5570.008,0.0020
149,ei_only_ablation,10,-0.093068237,4962.207,6358.390,0.0038
149,ei_only_ablation,11,-0.093068237,4962.207,6962.565,0.0204
149,ei_only_ablation,12,-0.093068237,6299.507,8299.865,0.0307
149,ei_only_ablation,13,-0.093068237,7637.648,9638.007,0.0398
149,ei_only_ablation,14,-0.093068237,8982.844,10983.202,0.0483
149,ei_only_ablation,15,-0.093068237,9560.855,11561.214,0.0589
149,ei_only_ablation,16,-0.093068237,10316.823,12317.181,0.0677
149,ei_only_ablation,17,-0.093068237,10817.808,12818.167,0.0805
149,ei_only_ablation,18,-0.093068237,11357.572,13357.930,0.0916
149,ei_only_ablation,19,-0.093068237,12116.867,14117.225,0.0998
149,ei_only_ablation,20,-0.093068237,12814.539,14814.897,0.1113
149,ei_only_ablation,21,-0.093068237,13321.294,15321.652,0.1463
149,ei_only_ablation,22,-0.093068237,14080.950,16081.308,0.1538
149,ei_only_ablation,23,-0.093068237,14596.099,16596.457,0.1629
149,ei_only_ablation,24,-0.093068237,14596.099,17208.332,0.1700
